VARNAMES: CID CIDint SURVEY TYPE FIELD CUTFLAG_SNANA zHEL zHELERR zCMB zCMBERR zHD zHDERR VPEC VPECERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX TrestMIN TrestMAX MWEBV m0obs_i m0obs_r em0obs_i em0obs_r MU MUMODEL MUERR MUERR_RAW MURES MUPULL M0DIF ERRCODE biasCor_mu biasCorErr_mu biasCor_mB biasCor_x1 biasCor_c biasScale_muCOV IDSAMPLE 
SN: 1337117 1337117 10 1 E2 1 0.55500 0.00500 0.55390 0.00500 0.55390 0.00500 0 0 8.8130 0.2100 25.4847 17.0053 16.3309 57361.410 0.399 0.5229 0.3237 -8.74112e-02 3.24644e-02 22.5468 3.44164e-02 1.71908e-05 5.44927e-07 8.90507e-04 -7.49698e-08 -8.27599e-09 35 50.5135 5.48751e-02 10.181539 -43.644897 7.7497 -1.37284e+01 26.7785 4.98500e-03 22.3870 22.2647 2.86200e-02 3.63980e-02  42.2371 42.5288  0.1180  0.1232 -0.2691 -2.281 -0.0226 0  0.048  0.006 -0.019 -0.045 -0.021  0.483 1 
SN: 1337221 1337221 10 1 E1 1 0.67000 0.00500 0.66880 0.00500 0.66880 0.00500 0 0 8.5650 6.70000e-02 12.8642 9.7303 9.6377 57359.613 0.766 -3.15507e-01 0.5203 -2.35054e-01 3.77941e-02 23.0816 5.29226e-02 1.05043e-05 5.12018e-07 3.09706e-03 -1.61485e-07 -5.53508e-09 38 38.5846 0.4431 7.394314 -42.813427 6.6476 -1.23316e+01 28.4033 5.84800e-03 22.8401 22.7402 4.85520e-02 5.88270e-02  42.7821 43.0259  0.1222  0.1621 -0.2126 -1.740 -0.0312 0  0.444  0.033 -0.043 -0.304 -0.148  0.374 1 
SN: 1337228 1337228 10 1 E1 1 0.58000 0.00500 0.57880 0.00500 0.57880 0.00500 0 0 10.3410 1.7890 8.3682 7.3402 6.3875 57357.219 1.007 -7.12539e-01 0.7660 -6.78551e-02 7.43364e-02 23.2768 9.03278e-02 8.77580e-06 7.30102e-07 1.87986e-02 -3.82993e-07 -3.62342e-08 42 27.2918 0.9703 7.524775 -43.034130 7.0263 -1.45767e+01 31.5368 5.04300e-03 23.0455 23.0183 7.32380e-02 9.76310e-02  42.8291 42.6443  0.1833  0.2352  0.2074  1.131 -0.0226 0 -0.049  0.010 -0.033 -0.321 -0.009  0.488 1 
SN: 1337272 1337272 10 1 X1 1 0.50400 0.00500 0.50270 0.00500 0.50270 0.00500 0 0 8.6020 0.1350 11.8656 11.3424 8.3706 57357.832 0.621 -9.65961e-01 0.5706 -7.72274e-02 4.81425e-02 22.7980 6.03757e-02 1.36398e-05 7.58482e-07 9.65710e-03 -2.49570e-07 -2.45234e-08 32 22.3821 0.9187 34.128422 -5.680552 7.2723 -1.25005e+01 29.4034 1.93450e-02 22.7232 22.5353 4.36960e-02 6.11690e-02  42.2918 42.2752  0.1360  0.1534  0.0392  0.288 -0.0226 0 -0.011  0.009 -0.030 -0.269 -0.016  0.498 1 
SN: 1337325 1337325 10 1 X1 1 0.64000 0.00500 0.63870 0.00500 0.63870 0.00500 0 0 2 2 11.8466 9.4930 9.2373 57357.906 0.709 0.3827 0.5780 -1.47400e-01 4.19283e-02 23.1982 5.57173e-02 9.43466e-06 4.84163e-07 1.33944e-03 -1.80292e-07 -5.20752e-09 36 37.2445 0.4578 35.135029 -4.652505 15.2415 -1.15091e+01 42.1661 1.95400e-02 22.9502 22.9361 5.12610e-02 5.88860e-02  42.9273 42.9040  0.1449  0.1869  0.0545  0.376 -0.0312 0  0.203  0.010 -0.030 -0.125 -0.070  0.432 1 
SN: 1337649 1337649 10 1 S1 1 0.25000 0.00500 0.24910 0.00500 0.24910 0.00500 0 0 8.6820 3.15000e-02 52.1278 48.4317 45.6086 57363.102 0.258 1.0674 0.1885 5.06131e-02 2.84589e-02 21.1234 3.47083e-02 6.37757e-05 2.03875e-06 1.25325e-06 -6.73193e-08 -4.74183e-08 20 20.9708 0.3989 43.404419 0.510183 10.3687 -1.42906e+01 35.9625 7.61510e-02 21.2731 21.2590 2.71550e-02 2.14950e-02  40.4888 40.4933  0.1235  0.0972  0.0015  0.012 -0.0060 0 -0.042  0.006  0.008  0.083  0.017  0.661 1 
SN: 1337655 1337655 10 1 X3 1 0.85000 0.00500 0.84850 0.00500 0.84850 0.00500 0 0 2 2 25.1187 20.3773 15.1316 57364.699 0.571 1.4477 0.3720 -1.19409e-01 4.92150e-02 23.8011 3.57812e-02 5.41438e-06 1.78435e-07 1.16155e-03 -3.37086e-08 -6.85424e-10 21 30.7957 0.1004 35.940819 -5.053386 6.4675 -1.38661e+01 22.3796 2.22770e-02 23.2652 23.8541 3.71950e-02 7.90920e-02  43.5470 43.6599  0.1188  0.1939 -0.0817 -0.688 -0.0312 0  0.243  0.022  0.017  0.467 -0.044  0.276 1 
SN: 1337687 1337687 10 1 C1 1 0.32000 0.00500 0.31950 0.00500 0.31950 0.00500 0 0 8.4000 0.1360 55.1884 50.8220 46.3509 57361.480 0.210 0.8763 0.1527 -1.12113e-01 2.43073e-02 21.3698 2.97391e-02 5.08256e-05 1.39215e-06 3.75328e-04 -6.17261e-08 -2.80062e-08 35 27.8284 0.8333 55.047089 -26.975626 7.6497 -1.22485e+01 35.2953 1.22170e-02 21.4965 21.3762 2.01900e-02 2.14190e-02  41.1455 41.1136  0.0960  0.0805  0.0103  0.108  0.0216 0  0.103  0.003 -0.020  0.024 -0.033  0.458 1 
SN: 1337703 1337703 10 1 C1 1 0.53400 0.00500 0.53340 0.00500 0.53340 0.00500 0 0 10.5830 0.1245 18.8362 10.9301 10.7974 57358.934 0.612 -1.03837e+00 0.4618 -1.04678e-01 4.46050e-02 22.6009 5.35708e-02 1.63549e-05 8.06959e-07 2.55711e-03 -1.42066e-07 -1.01506e-08 42 22.7269 0.9934 54.883587 -26.724333 11.1305 -1.28010e+01 43.1674 1.19650e-02 22.5070 22.3283 4.45560e-02 4.83560e-02  42.1534 42.4300  0.1435  0.1724 -0.2540 -1.770 -0.0226 0  0.035  0.011 -0.039 -0.355 -0.035  0.475 1 
SN: 1337838 1337838 10 1 X2 1 0.31300 0.00500 0.31190 0.00500 0.31190 0.00500 0 0 8.4240 0.4435 47.1825 42.8459 39.2569 57364.703 0.203 1.0021 0.2027 -3.34336e-02 2.57437e-02 21.4705 3.12708e-02 4.63234e-05 1.33418e-06 1.04151e-03 -9.95356e-08 -2.79679e-08 28 25.3754 0.6586 35.496010 -6.498196 9.1751 -1.49556e+01 29.2151 2.31590e-02 21.5195 21.4731 2.10050e-02 2.17000e-02  41.0922 41.0531  0.1075  0.0844  0.0176  0.163  0.0216 0 -0.007  0.003 -0.002  0.068  0.004  0.557 1 
SN: 1338128 1338128 10 1 E1 1 0.31270 0.00100 0.31170 0.00100 0.31170 0.00100 0 0 9.2650 2.55000e-02 20.7217 20.5162 19.0289 57366.660 0.361 -6.85718e-01 0.3320 -9.29745e-03 3.32430e-02 21.8671 4.39333e-02 3.21493e-05 1.30089e-06 2.64303e-03 -1.66378e-07 -3.55386e-08 31 20.4684 0.9252 8.083662 -43.740833 7.5316 -8.77545e+00 30.7661 5.74600e-03 21.8441 21.8197 2.81160e-02 3.13880e-02  41.1949 41.0514  0.1158  0.0955  0.1218  1.052  0.0216 0 -0.047  0.006 -0.005 -0.056  0.009  0.590 1 
SN: 1338170 1338170 10 101 E1 1 0.39000 0.00500 0.38900 0.00500 0.38900 0.00500 0 0 9.8890 3.80000e-02 13.9590 11.1962 10.5550 57363.371 0.701 -8.11555e-02 0.5848 5.14283e-02 4.48232e-02 22.3391 5.87030e-02 2.08141e-05 1.12537e-06 8.67052e-03 -3.38629e-07 -3.76201e-08 33 23.8154 0.8795 6.669886 -42.964066 7.9867 -1.39107e+01 31.4214 5.83000e-03 22.1697 22.1682 3.79640e-02 4.96070e-02  41.5811 41.6131  0.1463  0.1418 -0.0460 -0.315  0.0140 0 -0.090  0.008  0.001 -0.050  0.023  0.634 1 
SN: 1338233 1338233 10 1 X1 1 0.59930 0.00100 0.59800 0.00100 0.59800 0.00100 0 0 10.9840 2.40000e-02 6.5633 5.8166 4.4521 57355.848 1.080 -1.47269e+00 0.9370 -1.08720e-01 7.17725e-02 23.4076 9.71882e-02 7.77972e-06 6.96391e-07 1.76240e-03 -4.19356e-07 -5.43069e-09 36 12.4968 0.9999 35.122704 -5.529291 15.6294 -1.05149e+01 44.5263 2.21420e-02 23.1968 23.1978 9.65040e-02 9.06100e-02  42.9324 42.7302  0.2345  0.3248  0.2247  0.959 -0.0226 0  0.013  0.017 -0.050 -0.535 -0.040  0.462 1 
SN: 1338266 1338266 10 1 X1+X2 1 0.64900 0.00500 0.64760 0.00500 0.64760 0.00500 0 0 8.9650 0.3485 10.9498 8.0265 5.5409 57366.793 0.703 -3.73197e-01 0.5787 -8.87644e-02 4.41029e-02 23.5417 5.42175e-02 6.87597e-06 3.43359e-07 5.04139e-03 -1.16159e-07 -3.41884e-09 67 61.4395 0.6687 34.905033 -5.869125 14.5472 -1.36920e+01 36.5515 2.24680e-02 23.2817 23.3312 5.01150e-02 5.76460e-02  43.1533 42.9406  0.1451  0.1818  0.2438  1.680 -0.0312 0 -0.000  0.010 -0.039 -0.327 -0.024  0.451 1 
SN: 1338278 1338278 10 1 X1 1 0.56520 0.00100 0.56390 0.00100 0.56390 0.00100 0 0 9.9190 5.80000e-02 12.1478 11.3162 8.1758 57368.379 1.009 1.7086 0.8061 6.06430e-03 5.03989e-02 23.0162 5.75482e-02 1.11566e-05 5.91342e-07 5.89384e-03 -2.93905e-07 -1.24182e-08 28 18.2222 0.9396 34.429966 -4.976041 15.9699 -8.44790e+00 37.4902 1.73480e-02 22.8009 22.7814 5.10010e-02 5.90440e-02  42.5634 42.5758  0.1745  0.2108  0.0102  0.059 -0.0226 0  0.030  0.014  0.037  0.754  0.033  0.525 1 
SN: 1338387 1338387 10 1 S2 1 0.58500 0.00500 0.58380 0.00500 0.58380 0.00500 0 0 2 2 16.3918 15.4244 14.5296 57364.027 0.761 1.4988 0.5221 -6.93180e-02 4.28521e-02 22.8544 4.61576e-02 1.29496e-05 5.50520e-07 4.72241e-03 -1.56901e-07 -1.19137e-08 29 34.0012 0.2808 40.451336 -0.368567 15.7408 -1.18617e+01 40.3958 2.48120e-02 22.6586 22.6181 3.83490e-02 4.90650e-02  42.5634 42.6669  0.1367  0.1577 -0.0810 -0.592 -0.0226 0  0.107  0.009  0.016  0.479 -0.006  0.486 1 
SN: 1338430 1338430 10 1 S2 1 0.51000 0.00500 0.50890 0.00500 0.50890 0.00500 0 0 10.7810 3.75000e-02 17.7252 14.4832 14.2238 57362.059 0.691 0.5287 0.4850 -7.15848e-02 4.00408e-02 22.5325 4.76486e-02 1.74188e-05 7.64442e-07 5.33013e-03 -1.93547e-07 -1.70529e-08 29 10.6537 0.9996 40.639320 -1.254658 16.5227 -1.11470e+01 43.7060 2.81460e-02 22.4571 22.2955 3.60960e-02 4.81490e-02  42.2245 42.3072  0.1291  0.1403 -0.0601 -0.466 -0.0226 0  0.006  0.005 -0.016 -0.035 -0.008  0.501 1 
SN: 1338471 1338471 10 1 S2 1 0.53200 0.00500 0.53090 0.00500 0.53090 0.00500 0 0 10.1230 9.05000e-02 7.3220 6.8603 5.2395 57350.762 1.156 -9.17901e-01 1.2120 -4.03168e-02 6.04796e-02 23.2452 0.1073 9.03470e-06 8.93021e-07 1.02992e-02 -4.55987e-07 -1.89918e-08 36 20.7468 0.9857 41.291645 -1.564907 8.4576 -1.40951e+01 34.1669 2.80800e-02 23.1371 23.0190 7.59150e-02 8.93610e-02  42.7016 42.4177  0.2209  0.2836  0.3065  1.387 -0.0226 0 -0.082  0.011 -0.026 -0.290  0.004  0.519 1 
SN: 1338675 1338675 10 1 X3 1 0.33160 0.00100 0.33060 0.00100 0.33060 0.00100 0 0 9.5070 1.70000e-02 48.2869 41.5639 28.3276 57371.883 0.189 1.54146e-02 0.1900 2.63952e-02 2.61077e-02 22.0104 3.24995e-02 2.81736e-05 8.43324e-07 1.46428e-03 -6.82423e-08 -1.86695e-08 23 10.9288 0.9839 36.743656 -4.967741 8.9853 -1.25495e+01 27.1525 2.19320e-02 21.9585 21.9690 1.95910e-02 2.33420e-02  41.3293 41.1997  0.1072  0.0711  0.1080  1.007  0.0216 0 -0.063  0.006 -0.000 -0.029  0.016  0.616 1 
SN: 1339002 1339002 10 1 X2 1 0.30360 0.00100 0.30250 0.00100 0.30250 0.00100 0 0 10.8710 1.70000e-02 23.5440 16.4804 10.6173 57369.793 0.476 -1.25329e+00 0.3876 0.1117 4.50759e-02 21.9828 4.60450e-02 2.88995e-05 1.22560e-06 1.86104e-03 -1.94093e-07 -3.11430e-08 19 13.8836 0.8363 35.830547 -6.526311 18.4106 -1.05058e+01 43.9348 2.31770e-02 21.8255 21.9262 5.29900e-02 3.66060e-02  40.8813 40.9763  0.1631  0.1536 -0.1166 -0.715  0.0216 0 -0.118  0.017  0.006 -0.102  0.031  0.715 1 
SN: 1339149 1339149 10 1 X2 1 0.46900 0.00500 0.46780 0.00500 0.46780 0.00500 0 0 9.9400 2.00000e-03 12.8211 12.4570 8.7021 57373.785 0.545 -2.68257e-01 0.5045 2.26112e-02 4.14309e-02 22.5942 5.25406e-02 1.64565e-05 7.96358e-07 7.78744e-03 -2.51180e-07 -2.29924e-08 27 15.2602 0.9656 35.555027 -5.871708 16.3376 -1.20405e+01 36.2704 2.29000e-02 22.4461 22.3592 3.77320e-02 5.15740e-02  41.9267 42.0882  0.1353  0.1323 -0.1538 -1.137 -0.0077 0 -0.105  0.009 -0.008 -0.137  0.021  0.588 1 
SN: 1339392 1339392 10 1 C2 1 0.18090 0.00100 0.18040 0.00100 0.18040 0.00100 0 0 10.2920 4.35000e-02 22.1206 19.3800 13.0422 57370.852 0.617 -4.15723e-01 0.6202 -2.81054e-02 5.58366e-02 20.0826 9.80468e-02 1.66325e-04 1.50199e-05 1.71830e-02 -7.52149e-06 -6.13298e-07 6 3.9794 0.7822 54.124462 -28.569849 16.8403 -1.24342e+01 31.5272 9.80600e-03 20.4503 20.1869 7.74230e-02 5.79720e-02  39.4994 39.7071  0.1490  0.1607 -0.2515 -1.688  0.0438 0 -0.013  0.006 -0.002 -0.014  0.002  0.562 1 
SN: 1339450 1339450 10 1 C2 1 0.55110 0.00100 0.55050 0.00100 0.55050 0.00100 0 0 11.0440 9.30000e-02 9.0440 6.8696 5.0067 57368.785 1.111 -1.17520e+00 1.0737 7.98788e-02 6.62360e-02 23.3683 8.19502e-02 8.06646e-06 6.08848e-07 2.55803e-03 -3.18905e-07 -3.96780e-09 37 27.2165 0.9031 53.621021 -29.169039 11.6424 -1.25616e+01 36.9823 8.72300e-03 23.1246 23.1286 7.03090e-02 7.44450e-02  42.5697 42.5127  0.2445  0.3080  0.0796  0.326 -0.0226 0 -0.296  0.029 -0.012 -0.491  0.059  0.551 1 
SN: 1340454 1340454 10 1 C1 1 0.42150 0.00500 0.42100 0.00500 0.42100 0.00500 0 0 9.9090 1.90000e-02 20.6219 20.2057 17.3671 57375.320 0.366 1.4206 0.4810 0.1213 3.85489e-02 22.4277 5.20791e-02 1.91838e-05 9.20181e-07 7.27490e-03 -2.98121e-07 -2.31670e-08 35 47.7668 7.35822e-02 54.753906 -27.843153 12.0114 -1.41274e+01 35.0560 9.13500e-03 22.1226 22.2185 3.09080e-02 4.31490e-02  41.6118 41.8159  0.1390  0.1270 -0.1964 -1.413 -0.0077 0 -0.062  0.016  0.037  0.489  0.048  0.649 1 
SN: 1341370 1341370 10 1 E2 1 0.41000 0.00500 0.40900 0.00500 0.40900 0.00500 0 0 8.6480 5.55000e-02 19.8308 17.4189 13.5920 57376.281 0.385 1.1261 0.5686 2.11804e-02 3.73205e-02 22.3838 5.53449e-02 1.99749e-05 1.01821e-06 9.38213e-03 -4.45764e-07 -2.76745e-08 24 16.6154 0.8953 8.963905 -44.676697 8.5467 -1.42980e+01 18.9855 8.70400e-03 22.1917 22.2043 3.42220e-02 4.83290e-02  41.8624 41.7415  0.1335  0.1258  0.1069  0.801  0.0140 0 -0.041  0.006  0.008  0.184  0.021  0.604 1 
SN: 1341894 1341894 10 1 X1 1 0.31320 0.00100 0.31210 0.00100 0.31210 0.00100 0 0 10.0030 9.00000e-03 23.6686 18.3610 16.2219 57390.129 0.386 -2.26179e-01 0.3680 -4.45568e-02 3.54101e-02 21.6408 4.20732e-02 3.95977e-05 1.53444e-06 2.25232e-03 -2.29866e-07 -3.63008e-08 20 8.1285 0.9910 35.302509 -4.650220 19.0345 -1.37694e+01 28.1219 2.22810e-02 21.6980 21.6499 3.64570e-02 3.13860e-02  41.1367 41.0547  0.1209  0.1161  0.0604  0.500  0.0216 0 -0.012  0.004 -0.009 -0.046 -0.001  0.539 1 
SN: 1342255 1342255 10 1 S2 1 0.21500 0.00500 0.21410 0.00500 0.21410 0.00500 0 0 10.0240 6.65000e-02 69.3240 66.3914 46.7071 57390.723 0.180 0.2514 0.2985 -8.26255e-02 2.66124e-02 20.4416 3.18548e-02 1.19493e-04 3.50585e-06 2.03628e-03 -3.69288e-07 -7.99018e-08 9 4.8825 0.8989 40.743481 -0.267406 20.5375 -4.65857e+00 30.7260 2.41140e-02 20.8187 20.5998 2.49700e-02 1.65270e-02  40.0857 40.1219  0.1028  0.0943 -0.0311 -0.302 -0.0051 0  0.052  0.004 -0.014 -0.016 -0.019  0.470 1 
SN: 1343208 1343208 10 1 C3 1 0.49980 0.00100 0.49930 0.00100 0.49930 0.00100 0 0 10.3850 3.10000e-02 24.1885 20.2692 19.5206 57390.816 0.408 -8.62641e-02 0.3665 -1.17207e-02 2.99118e-02 22.7718 3.41383e-02 1.39726e-05 4.39335e-07 1.65651e-03 -6.47966e-08 -7.83999e-09 23 12.7321 0.9703 52.846481 -28.544226 11.3453 -1.24600e+01 23.5370 6.72300e-03 22.6195 22.4839 2.60210e-02 3.47410e-02  42.2550 42.2575  0.1180  0.1081  0.0052  0.044 -0.0077 0 -0.090  0.007 -0.013 -0.140  0.016  0.550 1 
SN: 1343337 1343337 10 1 C2 1 0.33940 0.00100 0.33890 0.00100 0.33890 0.00100 0 0 9.8320 8.25000e-02 20.9666 20.3250 15.3871 57394.398 0.612 0.7746 0.6745 0.1627 4.10575e-02 22.2251 5.29439e-02 2.31190e-05 1.12736e-06 1.13769e-02 -4.77824e-07 -3.50262e-08 21 18.3177 0.6870 54.559166 -28.709869 13.4826 -1.36926e+01 23.7046 9.82800e-03 21.9708 22.0878 3.30810e-02 3.90660e-02  41.2045 41.2624  0.1468  0.1322 -0.0795 -0.542  0.0216 0 -0.101  0.013  0.015  0.094  0.036  0.693 1 
SN: 1343401 1343401 10 1 X1 1 0.38400 0.00500 0.38290 0.00500 0.38290 0.00500 0 0 10.7400 7.30000e-02 20.6962 19.3357 15.1263 57394.992 0.657 0.7521 0.7770 -5.81411e-02 3.83133e-02 21.8104 4.60161e-02 3.38713e-05 1.43555e-06 1.24497e-02 -7.08497e-07 -3.41636e-08 16 3.4667 0.9998 34.572121 -5.654875 18.0608 -1.15127e+01 23.1694 2.06300e-02 21.8022 21.7114 3.71830e-02 3.94910e-02  41.4882 41.5727  0.1354  0.1456 -0.0985 -0.728  0.0140 0  0.005  0.003 -0.009  0.022 -0.003  0.526 1 
SN: 1343533 1343533 10 1 E1 1 0.36900 0.00500 0.36800 0.00500 0.36800 0.00500 0 0 10.7590 0.1305 8.9500 8.0054 5.2712 57389.566 1.011 -8.89937e-01 1.1488 -5.52683e-03 6.73930e-02 22.3662 7.81928e-02 2.03020e-05 1.46212e-06 3.55173e-02 -1.03157e-06 -5.16358e-08 23 8.5731 0.9984 7.358388 -42.267349 5.8494 -1.28059e+01 12.7688 6.87600e-03 22.3250 22.2398 7.37690e-02 6.63880e-02  41.6810 41.4714  0.1971  0.2312  0.1955  0.992  0.0140 0 -0.061  0.007 -0.007 -0.103  0.011  0.579 1 
SN: 1343759 1343759 10 1 C3 1 0.50860 0.00100 0.50800 0.00100 0.50800 0.00100 0 0 9.7400 3.60000e-02 54.3391 37.6308 37.1964 57395.754 0.301 0.6843 0.3481 -9.16753e-02 2.44733e-02 22.5718 2.78932e-02 1.67996e-05 4.31590e-07 1.32554e-03 -5.98894e-08 -7.40051e-09 21 16.5272 0.7889 51.978981 -28.564434 11.2532 -1.29803e+01 20.1268 7.28700e-03 22.4746 22.2822 1.82640e-02 2.89740e-02  42.2899 42.3026  0.1030  0.0905  0.0099  0.096 -0.0226 0  0.059  0.005 -0.019 -0.009 -0.022  0.486 1 
SN: 1343871 1343871 10 1 S1 1 0.63900 0.00500 0.63790 0.00500 0.63790 0.00500 0 0 8.7430 0.9285 15.4595 11.2813 8.9258 57390.781 1.433 1.2702 1.2203 -1.08535e-01 4.67736e-02 23.2091 6.88236e-02 9.33989e-06 5.92045e-07 3.65347e-02 -5.62831e-07 -1.72062e-08 16 13.2057 0.7223 43.502541 -0.370269 7.9054 -1.13899e+01 10.5414 5.54630e-02 23.0067 23.0398 5.50240e-02 7.02120e-02  42.9561 42.9007  0.1444  0.1816  0.0866  0.600 -0.0312 0  0.176  0.010  0.001  0.321 -0.036  0.447 1 
SN: 1344692 1344692 10 1 X2 1 0.38060 0.00100 0.37950 0.00100 0.37950 0.00100 0 0 11.0600 4.70000e-02 8.4213 5.8052 4.7569 57394.293 1.223 -1.80346e+00 1.7997 0.1696 8.92283e-02 22.9215 9.65364e-02 1.21728e-05 1.08233e-06 0.1046 -1.27612e-06 -6.30510e-08 16 5.3992 0.9934 35.183895 -6.027370 17.3837 -6.65472e+00 23.7385 2.14810e-02 22.6937 22.7650 8.65000e-02 7.73020e-02  41.6191 41.5499  0.2297  0.2546  0.0552  0.240  0.0140 0 -0.206  0.058  0.025 -0.334  0.051  0.672 1 
SN: 1345553 1345553 10 1 X1 1 0.32000 0.00500 0.31890 0.00500 0.31890 0.00500 0 0 10.0340 0.1035 28.4686 25.2979 22.3556 57394.461 0.404 0.2866 0.5218 -1.43369e-01 3.08717e-02 21.4470 3.81457e-02 4.73360e-05 1.66308e-06 4.61102e-03 -4.54239e-07 -3.69312e-08 16 14.8659 0.6051 35.344692 -4.667977 18.9364 -1.16684e+01 24.6952 2.16480e-02 21.6315 21.4928 3.03490e-02 2.83350e-02  41.1934 41.1089  0.1086  0.1162  0.0629  0.579  0.0216 0  0.173  0.005 -0.034 -0.054 -0.060  0.435 1 
SN: 1345582 1345582 10 1 X1 1 0.46000 0.00500 0.45880 0.00500 0.45880 0.00500 0 0 9.9140 0.4300 20.6056 16.5011 13.6169 57399.184 1.402 0.9500 1.4668 -9.56182e-02 4.97113e-02 22.3630 5.58958e-02 2.03603e-05 1.04819e-06 8.48187e-03 -2.69678e-07 -1.63920e-08 16 9.2703 0.9314 33.706467 -4.674740 17.1206 -1.37842e+01 19.0925 1.84520e-02 22.3049 22.1314 3.60840e-02 4.05660e-02  42.1112 42.0378  0.2080  0.2676  0.0812  0.390 -0.0077 0  0.082  0.004 -0.015  0.076 -0.024  0.508 1 
SN: 1345594 1345594 10 1 X1 1 0.42360 0.00100 0.42240 0.00100 0.42240 0.00100 0 0 11.1900 0.1540 12.4654 11.4425 10.7438 57397.973 0.964 -5.59330e-03 1.1413 -1.43577e-01 5.03176e-02 22.0660 6.37187e-02 2.67663e-05 1.57084e-06 3.04260e-02 -1.03642e-06 -3.21392e-08 15 10.5127 0.8385 33.898705 -5.599823 17.5584 -1.32861e+01 20.4313 2.01740e-02 22.0597 21.9223 6.08390e-02 5.71270e-02  41.7885 41.8244  0.1540  0.1902 -0.0282 -0.183 -0.0077 0  0.155  0.006 -0.041 -0.157 -0.061  0.476 1 
SN: 1346137 1346137 10 1 C1 1 0.36400 0.00500 0.36350 0.00500 0.36350 0.00500 0 0 10.0930 0.1010 19.9043 18.1097 13.6952 57403.242 0.723 0.8247 0.6204 2.50438e-02 4.21234e-02 22.0312 4.54740e-02 2.76395e-05 1.15763e-06 1.13124e-02 -2.94600e-07 -2.90768e-08 20 4.9007 0.9998 53.259174 -26.854090 12.5178 -1.32652e+01 16.0632 7.51600e-03 21.9407 21.9054 4.38120e-02 3.76620e-02  41.4791 41.4401  0.1385  0.1343  0.0249  0.180  0.0140 0 -0.052  0.005  0.004  0.067  0.018  0.606 1 
SN: 1346387 1346387 10 1 C3 1 0.34500 0.00500 0.34450 0.00500 0.34450 0.00500 0 0 10.8120 5.25000e-02 47.6875 41.9457 41.8693 57394.812 0.219 -2.11075e+00 0.3331 -2.73758e-02 2.72965e-02 22.2638 3.39270e-02 2.23093e-05 6.97121e-07 2.63801e-03 -9.36866e-08 -1.56715e-08 20 14.1618 0.8626 52.695011 -28.649330 12.6220 -1.38592e+01 23.2749 8.16800e-03 22.2695 22.1949 2.09740e-02 2.54370e-02  41.4629 41.3039  0.1089  0.0887  0.1374  1.262  0.0216 0 -0.046  0.013 -0.013 -0.164  0.003  0.551 1 
SN: 1346956 1346956 10 101 C2 1 0.33400 0.00500 0.33350 0.00500 0.33350 0.00500 0 0 2 2 43.0342 33.9634 29.0351 57412.156 0.302 0.9021 0.3699 -6.53524e-02 3.31415e-02 21.4730 4.35684e-02 4.62147e-05 1.85450e-06 4.92696e-03 -4.00453e-07 -4.35162e-08 12 17.0665 0.1963 54.343502 -28.826429 13.5372 -1.35020e+01 10.4889 9.39600e-03 21.5181 21.4376 2.91050e-02 3.25630e-02  41.1669 41.2218  0.1113  0.1045 -0.0765 -0.687  0.0216 0  0.021  0.003 -0.009  0.044 -0.006  0.505 1 
SN: 1346966 1346966 10 101 C2 1 0.33600 0.00500 0.33550 0.00500 0.33550 0.00500 0 0 9.5570 8.40000e-02 45.2966 34.8559 26.8570 57407.398 0.450 0.6191 0.3941 -9.99749e-02 3.17930e-02 21.4403 3.76948e-02 4.76305e-05 1.65364e-06 8.29541e-03 -3.87532e-07 -5.97804e-08 12 6.7175 0.9161 55.340694 -29.149340 13.5169 -9.92059e+00 14.0344 1.17540e-02 21.5343 21.4233 3.13590e-02 3.06370e-02  41.1639 41.2369  0.0974  0.0814 -0.0946 -0.972  0.0216 0  0.074  0.003 -0.020 -0.019 -0.027  0.468 1 
SN: 2004ef 1 64 0 NULL 1 0.03098 0.00000 0.02979 0.00000 0.03002 0.00086 66.5087 250 10.9920 4.90000e-02 194.6691 185.3994 166.4704 53264.215 0.030 -1.40758e+00 2.53950e-02 8.91160e-02 1.78695e-02 16.6310 1.99978e-02 3.99589e-03 7.35989e-05 -7.32935e-05 9.06641e-08 -1.06234e-06 175 159.7689 0.8044 340.541748 19.994410 4.8497 -8.74469e+00 44.5077 4.72230e-02 16.8707 0 1.55560e-02 0  35.5302 35.5951  0.1310  0.0806 -0.0897 -0.684  0.0248 0 -0.061  0.003  0.012 -0.013  0.020  0.853 0 
SN: 2006et 2 64 0 NULL 1 0.02258 0.00000 0.02160 0.00000 0.02224 0.00085 187.6983 250 10.9450 3.2110 124.6107 115.9461 111.0926 53994.246 0.042 0.7634 3.77284e-02 0.1458 1.71307e-02 15.7144 1.79269e-02 9.29500e-03 1.53472e-04 -1.00304e-04 -2.12301e-08 -2.25745e-06 89 91.7939 0.4276 10.690750 -23.558281 5.8675 -1.08984e+01 43.9604 1.64840e-02 15.8342 0 1.38730e-02 0  34.7305 34.9311  0.1438  0.0968 -0.2254 -1.568  0.0248 0 -0.062  0.005  0.013  0.015  0.022  0.898 0 
